"","cage","site","depth","station","week","survivors","avlength","SD","tl","biom","min.do","max.do","mean.do","sd.do","min.temp","max.temp","mean.temp","sd.T","do.dur","temp.dur","mean.sal","sd.sal","ssat"
"130","ND4","N","deep","ND",0,10,45.5,9.85139584,455,2102.58296764761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","ND4","N","deep","ND",1,6,48.33333333,7.363574011,290,1427.87398417545,3.39,10.47,6.84713043478261,1.46073221890985,16.64,22.2,19.0781217391304,1.35753540997462,0,0,30.3762151304348,0.795690248110355,990
"132","ND4","N","deep","ND",2,6,53.66666667,10.99494833,322,2226.70667843417,6.4,9.35,7.99813559322034,0.680504184437503,14.86,21.66,17.7487092568449,1.40762313883999,0,0,30.1559870925684,1.66564019810973,405
"133","ND4","N","deep","ND",3,4,53.75,14.58380952,215,1660.28735188186,4.46,9.83,7.11961194029851,1.04859582891278,16.78,23.6,19.2811044776119,1.56988949878502,0,0,32.2682459701493,0.905217635323477,555
"134","ND4","N","deep","ND",4,4,54.75,17.39791654,219,1982.33215235413,3.53,8.74,6.24610434782609,1.04224084650522,19.58,26.28,21.148,0.894843921921193,0,0,30.966216,0.498474928220178,45
"135","ND4","N","deep","ND",5,4,63.75,24.63102718,255,3953.29713911044,3.07,9.71,6.42512385919166,1.33280832075993,19.66,25.1,21.5033898305085,0.990475784635176,0,0,32.5357338983051,0.640398390933723,795
"136","ND4","N","deep","ND",6,4,68.25,21.3585463,273,4294.05813539081,4.87,8.72,6.69706597222222,0.789268611897784,19.44,25.54,21.6832291666667,1.23941472425321,0,0,34.0913527777778,0.748992177558915,360
"137","ND4","N","deep","ND",7,3,82,18.83259586,246,5265.41025328494,3.01,10.47,6.77636270130884,1.0225459483657,20,25.04,21.5996349413299,0.8799939901465,0,0,33.7769152542373,0.643379989449817,375
"138","ND4","N","deep","ND",8,2,100.5,5.5,201,5995.91148121361,3.18,11.27,6.66135652173913,1.22840392600456,19.84,25.32,21.9255652173913,1.60722312917074,0,0,33.0025871304348,0.736190946869224,465
"139","ND4","N","deep","ND",9,2,99,3,198,5628.91849496565,4.33,12.71,7.1119035202086,1.53399690430876,21.2,24.4,22.3993481095176,0.467666941548899,0,0,33.1601271186441,0.422265973679299,2910
"140","ND4","N","deep","ND",10,2,103.5,3.5,207,6604.1836968202,3.92,12.94,7.19328869047619,1.39444567345083,19.56,24.46,21.7997321428571,1.40828438384828,0,0,32.8915050595238,0.630804383629786,1785
"141","ND4","N","deep","ND",11,2,106.5,1.5,213,7282.13356215318,3.06,11.95,7.06326941326899,1.19530681288741,19.68,23.4,21.0306188925081,0.926799087970551,0,0,32.4317353420195,0.648507119657492,990
"142","NS1","N","shallow","NS",0,10,46.1,5.557877293,461,1953.44231430994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","NS1","N","shallow","NS",1,10,42,14.87951612,420,1821.29559082014,5.48,12.99,8.55168695652174,1.55729466107572,18.74,23.66,20.7208,0.966448320087886,0,0,29.0816648695652,1.00084829511962,3405
"144","NS1","N","shallow","NS",2,4,46.5,5.722761571,186,807.290902304003,1.2,15.5,9.03119947848761,2.60274857140538,16.14,23.32,19.3598696219035,1.3736024879818,60,0,31.4701113428944,1.04432325113478,6015
"145","NS1","N","shallow","NS",3,1,60,0,60,468.639711655694,7.31,13.56,9.94888392857143,1.34481521506203,17.96,25.44,21.9521428571429,1.59409384688486,0,0,28.5596114583333,1.03399126869061,8115
"146","NS1","N","shallow","NS",4,1,62,0,62,526.863118642397,6.33,17.11,9.85024305555556,2.2962022202919,21.5,27.68,23.2702083333333,0.965381271829944,0,15,27.3037942708333,0.775667275297288,6000
"147","NS1","N","shallow","NS",5,1,73,0,73,944.111760671689,2.75,19.3,10.60515625,3.28158529701784,20.8,28.24,23.6702604166667,1.31309995186737,0,195,27.1203486979167,0.820341367045401,8040
"148","NS1","N","shallow","NS",6,1,78,0,78,1196.13343742606,6.23,16.61,9.78477430555555,2.1932899927852,21.18,28.14,23.4854861111111,1.42343336545611,0,45,27.3851746527778,0.821537189282257,5925
"149","NS1","N","shallow","NS",7,1,70,0,70,812.708429596792,8.28,19.9,12.6220078226858,2.80412464477552,20.94,30.64,23.0828422425033,1.23534321184811,0,15,27.3774958279009,0.816055880092943,11295
"150","NS1","N","shallow","NS",8,1,72,0,72,898.730026299796,5.49,19.06,11.1989547038328,2.35932325790511,20.66,29.48,23.4503484320557,1.78539104115366,0,15,27.585168815331,0.803448810125317,7740
"151","NS1","N","shallow","NS",9,1,64,0,64,590.121817631075,7.78,19.97,13.1087870619946,2.91912963484693,22.02,25.68,23.696846361186,0.697820223325863,0,0,27.6843847708895,0.735894231198581,10995
"152","NS1","N","shallow","NS",10,1,73,0,73,944.111760671689,5.9,19.94,12.3407645259939,3.2956603833735,20.96,26.54,23.1628134556575,1.13608690274982,0,0,28.1072195718654,1.25679231338084,8580
"153","NS1","N","shallow","NS",11,1,79,0,79,1251.81029507642,5.28,19.99,12.0061666666667,3.12047350526337,20.08,24.4,22.0172333333333,1.01196894590101,0,0,30.5659481666667,0.789921692699748,8145
"154","NS2","N","shallow","NS",0,10,50,3.346640106,500,2493.92848110905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","NS2","N","shallow","NS",1,8,51.75,5.23808171,414,2314.79463795416,5.48,12.99,8.55168695652174,1.55729466107572,18.74,23.66,20.7208,0.966448320087886,0,0,29.0816648695652,1.00084829511962,3405
"156","NS2","N","shallow","NS",2,8,51.25,4.054318685,410,2194.77730482562,1.2,15.5,9.03119947848761,2.60274857140538,16.14,23.32,19.3598696219035,1.3736024879818,60,0,31.4701113428944,1.04432325113478,6015
"157","NS2","N","shallow","NS",3,7,52.14285714,6.468132242,365,2135.38623840476,7.31,13.56,9.94888392857143,1.34481521506203,17.96,25.44,21.9521428571429,1.59409384688486,0,0,28.5596114583333,1.03399126869061,8115
"158","NS2","N","shallow","NS",4,7,58.42857143,6.020373573,409,3126.5429605217,6.33,17.11,9.85024305555556,2.2962022202919,21.5,27.68,23.2702083333333,0.965381271829944,0,15,27.3037942708333,0.775667275297288,6000
"159","NS2","N","shallow","NS",5,7,54.85714286,3.979539508,384,2437.99143618677,2.75,19.3,10.60515625,3.28158529701784,20.8,28.24,23.6702604166667,1.31309995186737,0,195,27.1203486979167,0.820341367045401,8040
"160","NS2","N","shallow","NS",6,6,57.16666667,6.643710476,343,2510.09125102662,6.23,16.61,9.78477430555555,2.1932899927852,21.18,28.14,23.4854861111111,1.42343336545611,0,45,27.3851746527778,0.821537189282257,5925
"161","NS2","N","shallow","NS",7,6,56,6.08276253,336,2321.12737389318,8.28,19.9,12.6220078226858,2.80412464477552,20.94,30.64,23.0828422425033,1.23534321184811,0,15,27.3774958279009,0.816055880092943,11295
"162","NS2","N","shallow","NS",8,6,55.16666667,4.597704741,331,2149.37846597919,5.49,19.06,11.1989547038328,2.35932325790511,20.66,29.48,23.4503484320557,1.78539104115366,0,15,27.585168815331,0.803448810125317,7740
"163","NS2","N","shallow","NS",9,6,59,3.265986324,354,2683.73137173714,7.78,19.97,13.1087870619946,2.91912963484693,22.02,25.68,23.696846361186,0.697820223325863,0,0,27.6843847708895,0.735894231198581,10995
"164","NS2","N","shallow","NS",10,6,59.5,4.34932945,357,2796.41745893402,5.9,19.94,12.3407645259939,3.2956603833735,20.96,26.54,23.1628134556575,1.13608690274982,0,0,28.1072195718654,1.25679231338084,8580
"165","NS2","N","shallow","NS",11,3,61,5.715476066,183,1549.69853100746,5.28,19.99,12.0061666666667,3.12047350526337,20.08,24.4,22.0172333333333,1.01196894590101,0,0,30.5659481666667,0.789921692699748,8145
"166","NS3","N","shallow","NS",0,10,50,9.176055798,500,2823.50395213448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","NS3","N","shallow","NS",1,9,48.55555556,6.865551869,437,2166.31655085903,5.48,12.99,8.55168695652174,1.55729466107572,18.74,23.66,20.7208,0.966448320087886,0,0,29.0816648695652,1.00084829511962,3405
"168","NS3","N","shallow","NS",2,8,49.25,5.14174095,394,1948.02494955021,1.2,15.5,9.03119947848761,2.60274857140538,16.14,23.32,19.3598696219035,1.3736024879818,60,0,31.4701113428944,1.04432325113478,6015
"169","NS3","N","shallow","NS",3,8,49.75,5.517019123,398,2031.86038319439,7.31,13.56,9.94888392857143,1.34481521506203,17.96,25.44,21.9521428571429,1.59409384688486,0,0,28.5596114583333,1.03399126869061,8115
"170","NS3","N","shallow","NS",4,8,57.375,4.948168853,459,3304.37056186122,6.33,17.11,9.85024305555556,2.2962022202919,21.5,27.68,23.2702083333333,0.965381271829944,0,15,27.3037942708333,0.775667275297288,6000
"171","NS3","N","shallow","NS",5,8,55.5,5.385164807,444,2958.5314605275,2.75,19.3,10.60515625,3.28158529701784,20.8,28.24,23.6702604166667,1.31309995186737,0,195,27.1203486979167,0.820341367045401,8040
"172","NS3","N","shallow","NS",6,7,57.42857143,9.084636055,402,3177.79716419424,6.23,16.61,9.78477430555555,2.1932899927852,21.18,28.14,23.4854861111111,1.42343336545611,0,45,27.3851746527778,0.821537189282257,5925
"173","NS3","N","shallow","NS",7,7,57.57142857,4.80645824,403,2921.14791563224,8.28,19.9,12.6220078226858,2.80412464477552,20.94,30.64,23.0828422425033,1.23534321184811,0,15,27.3774958279009,0.816055880092943,11295
"174","NS3","N","shallow","NS",8,7,59.28571429,5.146823867,415,3255.13784741169,5.49,19.06,11.1989547038328,2.35932325790511,20.66,29.48,23.4503484320557,1.78539104115366,0,15,27.585168815331,0.803448810125317,7740
"175","NS3","N","shallow","NS",9,7,59.14285714,5.40974178,414,3235.23791127426,7.78,19.97,13.1087870619946,2.91912963484693,22.02,25.68,23.696846361186,0.697820223325863,0,0,27.6843847708895,0.735894231198581,10995
"176","NS3","N","shallow","NS",10,6,58.5,6.048415771,351,2694.46044884972,5.9,19.94,12.3407645259939,3.2956603833735,20.96,26.54,23.1628134556575,1.13608690274982,0,0,28.1072195718654,1.25679231338084,8580
"177","NS3","N","shallow","NS",11,6,60,3.511884584,360,2856.40251498858,5.28,19.99,12.0061666666667,3.12047350526337,20.08,24.4,22.0172333333333,1.01196894590101,0,0,30.5659481666667,0.789921692699748,8145
"178","NS4","N","shallow","NS",0,10,46,6.542170894,460,1970.02245426552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","NS4","N","shallow","NS",1,6,48.375,6.909006803,387,1897.12576118618,5.48,12.99,8.55168695652174,1.55729466107572,18.74,23.66,20.7208,0.966448320087886,0,0,29.0816648695652,1.00084829511962,3405
"180","NS4","N","shallow","NS",2,8,52.375,6.945097192,419,2504.54516034016,1.2,15.5,9.03119947848761,2.60274857140538,16.14,23.32,19.3598696219035,1.3736024879818,60,0,31.4701113428944,1.04432325113478,6015
"181","NS4","N","shallow","NS",3,6,45.66666667,2.2852182,274,1073.16320579802,7.31,13.56,9.94888392857143,1.34481521506203,17.96,25.44,21.9521428571429,1.59409384688486,0,0,28.5596114583333,1.03399126869061,8115
"182","NS4","N","shallow","NS",4,6,54.66666667,7.845734864,328,2210.05838108414,6.33,17.11,9.85024305555556,2.2962022202919,21.5,27.68,23.2702083333333,0.965381271829944,0,15,27.3037942708333,0.775667275297288,6000
"183","NS4","N","shallow","NS",5,6,51.16666667,5.428832492,307,1675.84007758978,2.75,19.3,10.60515625,3.28158529701784,20.8,28.24,23.6702604166667,1.31309995186737,0,195,27.1203486979167,0.820341367045401,8040
"184","NS4","N","shallow","NS",6,4,52.5,6.946221995,210,1263.07406495572,6.23,16.61,9.78477430555555,2.1932899927852,21.18,28.14,23.4854861111111,1.42343336545611,0,45,27.3851746527778,0.821537189282257,5925
"185","NS4","N","shallow","NS",7,4,51.5,3.041381265,206,1103.71775993367,8.28,19.9,12.6220078226858,2.80412464477552,20.94,30.64,23.0828422425033,1.23534321184811,0,15,27.3774958279009,0.816055880092943,11295
"186","NS4","N","shallow","NS",8,4,54.25,4.380353867,217,1347.57482803337,5.49,19.06,11.1989547038328,2.35932325790511,20.66,29.48,23.4503484320557,1.78539104115366,0,15,27.585168815331,0.803448810125317,7740
"187","NS4","N","shallow","NS",9,4,51,4.527692569,204,1087.10873530155,7.78,19.97,13.1087870619946,2.91912963484693,22.02,25.68,23.696846361186,0.697820223325863,0,0,27.6843847708895,0.735894231198581,10995
"188","NS4","N","shallow","NS",10,4,55.25,4.322904116,221,1434.04637153392,5.9,19.94,12.3407645259939,3.2956603833735,20.96,26.54,23.1628134556575,1.13608690274982,0,0,28.1072195718654,1.25679231338084,8580
"189","NS4","N","shallow","NS",11,2,56,2,112,736.875346217239,5.28,19.99,12.0061666666667,3.12047350526337,20.08,24.4,22.0172333333333,1.01196894590101,0,0,30.5659481666667,0.789921692699748,8145
"190","SD1","S","deep","SD",0,10,31.7,2.1,317,489.577291561573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","SD1","S","deep","SD",1,2,34,0,68,123.281089470511,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795
"192","SD1","S","deep","SD",2,1,41,0,41,120.293248365598,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770
"193","SD1","S","deep","SD",3,1,53,0,53,300.903343120773,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020
"194","SD1","S","deep","SD",4,1,55,0,55,343.462985856559,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525
"195","SD1","S","deep","SD",5,1,60,0,60,468.639711655694,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610
"196","SD1","S","deep","SD",6,1,63,0,63,557.847068550881,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395
"197","SD1","S","deep","SD",7,1,67,0,67,695.015725532894,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875
"198","SD1","S","deep","SD",8,1,72,0,72,898.730026299796,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190
"199","SD2","S","deep","SD",0,10,37.1,7.502666193,371,1010.73018580161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","SD2","S","deep","SD",1,5,37.2,7.138627319,186,503.87591353914,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795
"201","SD2","S","deep","SD",2,5,43.8,10.87014259,219,1008.90157812812,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770
"202","SD2","S","deep","SD",3,5,41.6,8.935323161,208,767.982484282858,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020
"203","SD2","S","deep","SD",4,5,54.6,6.437390776,273,1778.34969836765,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525
"204","SD2","S","deep","SD",5,5,61.2,8.657944329,306,2756.88756632112,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610
"205","SD2","S","deep","SD",6,5,68.6,6.529931087,343,3943.80067101477,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395
"206","SD2","S","deep","SD",7,5,71.6,9.769339793,358,4785.62366348776,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875
"207","SD2","S","deep","SD",8,5,73,13.40149245,365,5499.03341408907,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190
"208","SD2","S","deep","SD",9,5,74.8,9.744742172,374,5564.17045968733,5.27,11.75,8.18246414602347,1.24518678685436,20.6,24.15,22.2461277705345,0.571865162719525,0,0,28.9267664928292,0.836890998240425,4575
"209","SD2","S","deep","SD",10,5,76.2,8.231646251,381,5803.72460115337,4.82,11.18,8.29157738095238,1.16386793335131,19.22,24.76,21.5542708333333,1.30166363956432,0,0,30.6338058035714,0.694857762420537,3990
"210","SD2","S","deep","SD",11,5,78.8,8.109253973,394,6515.9004569523,5.79,11.54,8.28939739413681,1.22752398503117,19.27,23.22,20.9810912052117,0.793727211094688,0,0,30.7520034201954,0.88340967362627,3660
"211","SD3","S","deep","SD",0,10,38.7,5.568662317,387,1072.96256210746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","SD3","S","deep","SD",1,5,38.6,4.079215611,193,509.082543433031,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795
"213","SD3","S","deep","SD",2,5,50,8.438009244,250,1366.1201647582,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770
"214","SD3","S","deep","SD",3,5,56.8,4.261455151,284,1974.81424725536,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020
"215","SD3","S","deep","SD",4,5,56.6,7.914543575,283,2056.75677963502,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525
"216","SD3","S","deep","SD",5,4,63.5,11.10180166,254,2601.44129816065,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610
"217","SD3","S","deep","SD",6,4,68.25,10.80219885,273,3325.8138313615,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395
"218","SD3","S","deep","SD",7,4,71.25,9.934158243,285,3755.74471159463,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875
"219","SD3","S","deep","SD",8,3,77.66666667,2.624669291,233,3552.26005965387,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190
"220","SD3","S","deep","SD",9,3,77,5.354126135,231,3502.14933535955,5.27,11.75,8.18246414602347,1.24518678685436,20.6,24.15,22.2461277705345,0.571865162719525,0,0,28.9267664928292,0.836890998240425,4575
"221","SD3","S","deep","SD",10,3,78.66666667,4.496912521,236,3755.80285457861,4.82,11.18,8.29157738095238,1.16386793335131,19.22,24.76,21.5542708333333,1.30166363956432,0,0,30.6338058035714,0.694857762420537,3990
"222","SD3","S","deep","SD",11,3,81.33333333,6.342099197,244,4285.65365047137,5.79,11.54,8.28939739413681,1.22752398503117,19.27,23.22,20.9810912052117,0.793727211094688,0,0,30.7520034201954,0.88340967362627,3660
"223","SD4","S","deep","SD",0,10,31.6,2.576819745,316,489.027496383792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","SD4","S","deep","SD",1,5,34.8,4.749736835,174,365.11754220072,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795
"225","SD4","S","deep","SD",2,5,39.8,8.009993758,199,651.155979720769,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770
"226","SD4","S","deep","SD",3,5,43.8,6.013318551,219,828.965587483056,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020
"227","SD4","S","deep","SD",4,4,53.5,5.315072906,214,1301.15230992245,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525
"228","SD4","S","deep","SD",5,3,57.33333333,4.784233365,172,1234.48814660841,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610
"229","SD4","S","deep","SD",6,3,62.33333333,2.357022604,187,1621.58067466931,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395
"230","SD4","S","deep","SD",7,3,65.66666667,5.436502143,197,1999.90679299126,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875
"231","SD4","S","deep","SD",8,3,66,4.320493799,198,2014.12812089953,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190
"232","SD4","S","deep","SD",9,3,71,2.943920289,213,2585.2799417131,5.27,11.75,8.18246414602347,1.24518678685436,20.6,24.15,22.2461277705345,0.571865162719525,0,0,28.9267664928292,0.836890998240425,4575
"233","SD4","S","deep","SD",10,3,71.66666667,7.40870359,215,2780.30410139455,4.82,11.18,8.29157738095238,1.16386793335131,19.22,24.76,21.5542708333333,1.30166363956432,0,0,30.6338058035714,0.694857762420537,3990
"234","SD4","S","deep","SD",11,3,79.33333333,4.109609335,238,3859.01479895127,5.79,11.54,8.28939739413681,1.22752398503117,19.27,23.22,20.9810912052117,0.793727211094688,0,0,30.7520034201954,0.88340967362627,3660
"235","SS1","S","shallow","SS",0,10,38,10.009995,380,1263.4069043204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","SS1","S","shallow","SS",1,2,43.5,10.5,87,377.083394559974,4.68,11.87,7.60576655052265,1.51689416588707,15.58,22.75,19.3258710801394,1.26697666441313,0,0,29.281587630662,1.05082683168816,1290
"237","SS1","S","shallow","SS",2,2,46.5,5.5,93,401.407120518947,5.09,13.11,8.39660574412533,1.80750923661196,15.21,22.73,18.5632898172324,1.53026663047347,0,0,30.7082190600522,0.840957643817489,3990
"238","SS1","S","shallow","SS",3,2,52,4,104,577.510591975201,4.72,13.76,7.98189269746647,1.51787631311047,15.95,24.45,19.8714754098361,2.22801063776777,0,0,31.1068982116244,1.02298974967352,2715
"239","SS1","S","shallow","SS",4,2,59,5,118,911.798423696748,3.38,15.72,7.71729965156794,2.36931986855851,20.01,24.57,21.9212020905923,1.09066823149838,0,0,29.3947996515679,0.867387600375026,2295
"240","SS1","S","shallow","SS",5,2,51.5,5.5,103,571.628395440552,2.77,13.94,7.10190352020861,1.96788538110989,20.24,27.32,22.4102998696219,1.18597825736061,0,60,31.878849934811,1.36836219751931,3255
"241","SS1","S","shallow","SS",6,1,56,0,56,366.292119346194,4.4,12,6.65900869565217,1.48344636812456,20.79,26.62,22.6328695652174,1.4523424340268,0,0,32.2592100869565,1.01634118127831,1260
"242","SS1","S","shallow","SS",7,1,62,0,62,526.863118642397,1.1,14.49,6.8899739243807,2.57581176828543,20.62,26.16,22.406518904824,1.10989403057539,195,0,30.9681396349413,0.88673393583989,3300
"243","SS1","S","shallow","SS",8,1,60,0,60,468.639711655694,2.8,13.48,6.76073043478261,2.00590256745806,20.6,25.26,22.6013043478261,1.14962872490228,0,0,32.6573299130435,1.42533239681251,1785
"244","SS1","S","shallow","SS",9,1,65,0,65,623.719707602263,2.31,14.18,7.20113428943937,2.25415141043354,21.97,25.04,23.452294654498,0.623567979723881,0,0,31.848782398957,0.529252258372764,3225
"245","SS1","S","shallow","SS",10,1,63,0,63,557.847068550881,1.7,13.25,6.79230654761905,2.08355763218435,20.53,26.27,23.0460416666667,1.13175152151787,15,0,32.8016142857143,0.777433937545293,2235
"246","SS1","S","shallow","SS",11,1,68,0,68,732.779979647045,3.98,11.64,6.80364820846906,1.78740693092703,19.7,24.23,22.1221986970684,1.16444172101038,0,0,32.86382752443,0.539154103586433,1860
"247","SS2","S","shallow","SS",0,10,50.3,9.176600678,503,2870.62668695655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","SS2","S","shallow","SS",1,8,49,6.892024376,392,1979.2117386273,4.68,11.87,7.60576655052265,1.51689416588707,15.58,22.75,19.3258710801394,1.26697666441313,0,0,29.281587630662,1.05082683168816,1290
"249","SS2","S","shallow","SS",2,5,61.6,3.555277767,308,2612.28949786363,5.09,13.11,8.39660574412533,1.80750923661196,15.21,22.73,18.5632898172324,1.53026663047347,0,0,30.7082190600522,0.840957643817489,3990
"250","SS2","S","shallow","SS",3,4,60.75,4.60298816,243,2009.33323791631,4.72,13.76,7.98189269746647,1.51787631311047,15.95,24.45,19.8714754098361,2.22801063776777,0,0,31.1068982116244,1.02298974967352,2715
"251","SS2","S","shallow","SS",4,3,56.33333333,3.299831646,169,1139.94753673644,3.38,15.72,7.71729965156794,2.36931986855851,20.01,24.57,21.9212020905923,1.09066823149838,0,0,29.3947996515679,0.867387600375026,2295
"252","SS2","S","shallow","SS",5,2,60,3,120,948.041021478281,2.77,13.94,7.10190352020861,1.96788538110989,20.24,27.32,22.4102998696219,1.18597825736061,0,60,31.878849934811,1.36836219751931,3255
"253","SS2","S","shallow","SS",6,1,60,0,60,468.639711655694,4.4,12,6.65900869565217,1.48344636812456,20.79,26.62,22.6328695652174,1.4523424340268,0,0,32.2592100869565,1.01634118127831,1260
"254","SS2","S","shallow","SS",7,1,69,0,69,771.999623242898,1.1,14.49,6.8899739243807,2.57581176828543,20.62,26.16,22.406518904824,1.10989403057539,195,0,30.9681396349413,0.88673393583989,3300
"255","SS2","S","shallow","SS",8,1,65,0,65,623.719707602263,2.8,13.48,6.76073043478261,2.00590256745806,20.6,25.26,22.6013043478261,1.14962872490228,0,0,32.6573299130435,1.42533239681251,1785
"256","SS2","S","shallow","SS",9,1,63,0,63,557.847068550881,2.31,14.18,7.20113428943937,2.25415141043354,21.97,25.04,23.452294654498,0.623567979723881,0,0,31.848782398957,0.529252258372764,3225
"257","SS2","S","shallow","SS",10,1,64,0,64,590.121817631075,1.7,13.25,6.79230654761905,2.08355763218435,20.53,26.27,23.0460416666667,1.13175152151787,15,0,32.8016142857143,0.777433937545293,2235
"258","SS2","S","shallow","SS",11,1,77,0,77,1142.26214092362,3.98,11.64,6.80364820846906,1.78740693092703,19.7,24.23,22.1221986970684,1.16444172101038,0,0,32.86382752443,0.539154103586433,1860
"259","SS3","S","shallow","SS",0,10,44.3,10.78007421,443,2024.61981864241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","SS3","S","shallow","SS",1,7,43.71428571,5.724989974,306,1139.85777570908,4.68,11.87,7.60576655052265,1.51689416588707,15.58,22.75,19.3258710801394,1.26697666441313,0,0,29.281587630662,1.05082683168816,1290
"261","SS3","S","shallow","SS",2,6,48,9.416297928,288,1461.22157820028,5.09,13.11,8.39660574412533,1.80750923661196,15.21,22.73,18.5632898172324,1.53026663047347,0,0,30.7082190600522,0.840957643817489,3990
